x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.30959305,0.9087962,4.1134967e-07,0.37690687,0.8735305,-0.02281196,0.43716457,0.8055042,-0.030540725,0.48559207,0.7563987,-0.03781267,0.5241562,0.7331937,-0.044392843,0.3904802,0.676672,-0.0027767934,0.40728587,0.5923624,-0.012288777,0.41163898,0.54237205,-0.02493557,0.41450176,0.49864066,-0.03529625,0.35293895,0.6652076,-0.0036848623,0.36149865,0.571634,-0.010486192,0.36506453,0.51356995,-0.022462482,0.36620393,0.46791023,-0.032239135,0.31682134,0.6718098,-0.008657144,0.3206434,0.5853722,-0.016234657,0.32594645,0.5349702,-0.025445791,0.32999784,0.4932924,-0.032736503,0.27927634,0.69260746,-0.016802495,0.27504128,0.62452745,-0.024346326,0.2750609,0.58162355,-0.0275223,0.27727345,0.54178154,-0.02978105,open_palm
0.31193596,0.90705764,3.7924048e-07,0.37920737,0.87394696,-0.02002057,0.43913037,0.81000906,-0.0270007,0.4860819,0.7631189,-0.03411301,0.5239129,0.7373747,-0.04063836,0.3936411,0.67820555,-0.0009010845,0.41159254,0.5955674,-0.010745373,0.41745368,0.546766,-0.023322001,0.42200467,0.50472486,-0.0334963,0.35736427,0.6656285,-0.0033238274,0.36779523,0.57258606,-0.010815535,0.37368786,0.5148462,-0.022938263,0.37697563,0.46991098,-0.03279869,0.3222977,0.6710782,-0.009702581,0.326755,0.5843629,-0.018217567,0.33336377,0.5336465,-0.027877059,0.33895126,0.49172905,-0.035435986,0.2857567,0.6909684,-0.01892626,0.28155592,0.62208873,-0.027625877,0.28182906,0.5779932,-0.03168057,0.28461024,0.53669614,-0.034586035,open_palm
0.31260222,0.90645945,3.754692e-07,0.3803916,0.873842,-0.019042758,0.43937644,0.8113852,-0.025860095,0.4853775,0.76479316,-0.032942794,0.5224936,0.73785436,-0.03959906,0.39448658,0.6792468,-0.0012887252,0.41370925,0.59763867,-0.011505146,0.4206076,0.5490249,-0.024392227,0.42585456,0.5066022,-0.03489492,0.35882145,0.66611505,-0.004439831,0.37034726,0.57216036,-0.012479955,0.37761703,0.51472956,-0.025032405,0.3818163,0.4692055,-0.035217594,0.32431334,0.6714936,-0.011337266,0.32891777,0.58400893,-0.020618938,0.33604336,0.5320783,-0.030703688,0.34203106,0.48810613,-0.038590547,0.28839794,0.69142383,-0.020871224,0.284586,0.6219856,-0.030575387,0.28578514,0.5775478,-0.035005905,0.28955865,0.5358005,-0.038132444,open_palm
0.31171834,0.90571,3.8744446e-07,0.38055396,0.8741291,-0.020421742,0.43979377,0.81179297,-0.027308036,0.48596394,0.76456475,-0.034238093,0.52382064,0.73827386,-0.040713236,0.3952672,0.6788419,-0.001183963,0.41404802,0.5972318,-0.011415881,0.4210267,0.5487355,-0.024385625,0.42663556,0.50633955,-0.03496184,0.35889626,0.6655555,-0.0035490294,0.37044552,0.57200205,-0.0118097495,0.3779132,0.5145284,-0.024691502,0.38270435,0.4687419,-0.035061125,0.3236962,0.6709349,-0.009880611,0.3282061,0.5843401,-0.019617273,0.33563116,0.5323949,-0.03024523,0.3423121,0.4882311,-0.03837183,0.28698665,0.69035876,-0.018963687,0.2836451,0.6210882,-0.029078748,0.2851792,0.57679695,-0.03396552,0.28952202,0.53501743,-0.037379548,open_palm
0.30999023,0.90632874,4.0296482e-07,0.3792646,0.8750133,-0.02143228,0.44069386,0.8127717,-0.028353423,0.48774335,0.76641893,-0.035001017,0.5262699,0.7415249,-0.040946897,0.3946463,0.6780717,-0.00041359116,0.41433212,0.5970945,-0.00991865,0.4213353,0.5493182,-0.022611672,0.42642385,0.50752676,-0.03284399,0.35818243,0.6647104,-0.0018872311,0.37089232,0.571668,-0.008891975,0.378442,0.5152972,-0.021024551,0.38278642,0.4703254,-0.030800667,0.32266253,0.66927916,-0.0074695363,0.32871884,0.5832703,-0.015986785,0.3363822,0.53325444,-0.025696235,0.34252882,0.4909048,-0.033077396,0.28498423,0.68780476,-0.015960189,0.28247666,0.6190739,-0.024619002,0.28444916,0.57604146,-0.028308216,0.28857946,0.5357492,-0.03078685,open_palm
0.3090114,0.9065677,4.1063583e-07,0.37874827,0.8740408,-0.02136246,0.44055888,0.81066763,-0.027873537,0.48892722,0.7651058,-0.034187574,0.52825105,0.74232394,-0.03978251,0.39445487,0.6778424,0.0011911924,0.413889,0.5963211,-0.007504283,0.42069155,0.54847294,-0.019845704,0.4258895,0.50663215,-0.029928906,0.35745868,0.6647594,-1.6562137e-06,0.3698152,0.5722432,-0.0061566127,0.37691048,0.51656914,-0.018029694,0.3811631,0.47200188,-0.02767661,0.32139367,0.6691421,-0.005354359,0.32799587,0.58355135,-0.013015306,0.33572537,0.53421223,-0.022273172,0.34201068,0.4925549,-0.029406128,0.2831616,0.6872242,-0.013690926,0.28140345,0.6191371,-0.021355268,0.28395307,0.57699573,-0.024330964,0.2887415,0.53786385,-0.026355727,open_palm
0.30820101,0.9070534,4.162951e-07,0.37773183,0.8743711,-0.021799592,0.4393773,0.81009775,-0.028603291,0.4875173,0.7637141,-0.035069834,0.5268512,0.7401799,-0.040798295,0.3942708,0.6778531,0.00022811505,0.4133889,0.59592724,-0.008624516,0.4199547,0.54817307,-0.020970212,0.42503273,0.5061172,-0.030998245,0.35682186,0.6648988,-0.000732486,0.3689166,0.5719945,-0.006822132,0.3756195,0.5164947,-0.018634206,0.37961406,0.47159284,-0.028252803,0.3201689,0.669598,-0.0058232993,0.32663682,0.58423287,-0.0132945785,0.33394825,0.53482604,-0.022381421,0.33966425,0.4928578,-0.029425919,0.28130478,0.68802756,-0.01391486,0.28009665,0.6196261,-0.021383336,0.28246462,0.57718474,-0.0241587,0.28670773,0.53757745,-0.026018828,open_palm
0.30602664,0.90716326,4.2373796e-07,0.3759628,0.8744892,-0.021868201,0.43808922,0.80997556,-0.028713284,0.48623303,0.7634396,-0.035193764,0.52543145,0.7402945,-0.040928204,0.39269924,0.67753565,-0.0003728472,0.41244146,0.59543574,-0.009306624,0.4192445,0.547594,-0.021633929,0.4243592,0.50544256,-0.03158532,0.3550276,0.6645835,-0.0013419494,0.36750814,0.5711648,-0.007401415,0.37429896,0.51517475,-0.019071482,0.37824243,0.46963575,-0.028545434,0.31827155,0.66929054,-0.006379048,0.32469478,0.58377755,-0.0136361495,0.33195826,0.5346718,-0.02235155,0.33760953,0.492896,-0.029126234,0.2792197,0.68780375,-0.014450209,0.2778812,0.6193466,-0.021646658,0.2803244,0.576952,-0.024074245,0.2845975,0.5374055,-0.025654083,open_palm
0.3043281,0.9071377,4.133982e-07,0.373768,0.87427,-0.02179218,0.43539953,0.80879027,-0.028527172,0.4831488,0.7608747,-0.034853503,0.52184737,0.7355766,-0.04042225,0.39069533,0.6773102,-0.00075411686,0.4100891,0.5948715,-0.009900333,0.41692862,0.54670316,-0.02226513,0.4221347,0.50425655,-0.032294974,0.3527393,0.66390496,-0.0017386997,0.36493134,0.5703238,-0.008209221,0.37167975,0.5144429,-0.019958107,0.37573355,0.4688803,-0.02947745,0.31581604,0.66835135,-0.0067690015,0.32209438,0.58232415,-0.014517872,0.32917616,0.53267443,-0.023369057,0.33485976,0.49048072,-0.03025694,0.27691787,0.68679106,-0.014778301,0.27510345,0.6183873,-0.022526404,0.27747688,0.5760556,-0.025294311,0.28204983,0.5367317,-0.02710142,open_palm
0.3024568,0.906646,4.1037111e-07,0.37154746,0.8730736,-0.021798179,0.433263,0.80723846,-0.028914781,0.4814452,0.7597142,-0.035682973,0.52039003,0.7346129,-0.04180039,0.3882649,0.67574656,-0.0017364718,0.4073615,0.5931851,-0.011341527,0.41385546,0.544682,-0.02395945,0.41881445,0.50183,-0.034158483,0.35028645,0.66274893,-0.0029755319,0.36205754,0.5690982,-0.009884559,0.36835688,0.5129272,-0.021821098,0.37195015,0.4668224,-0.031473335,0.3133936,0.66753453,-0.008215289,0.31918493,0.5816987,-0.016206602,0.3258086,0.53185165,-0.025117056,0.33102104,0.48908767,-0.03206292,0.27447358,0.6864368,-0.016443444,0.27256685,0.61776996,-0.024305841,0.27476996,0.575251,-0.02707629,0.27898213,0.53551,-0.028905941,open_palm
0.30070713,0.90621865,4.086259e-07,0.37005046,0.87239826,-0.021314457,0.43169153,0.80614084,-0.028124651,0.4800524,0.7586344,-0.03473112,0.51907116,0.734156,-0.040696777,0.3862232,0.67502975,-0.00077877357,0.40493882,0.59225965,-0.010157572,0.41111454,0.5435805,-0.02265882,0.41585866,0.5007771,-0.032797616,0.34836727,0.6622859,-0.0022645409,0.35957068,0.56833607,-0.009006394,0.3656111,0.5120088,-0.020875802,0.36913863,0.46594283,-0.030471832,0.31164482,0.6671803,-0.0077562295,0.3169959,0.58098257,-0.015657548,0.3235587,0.5311836,-0.024434248,0.32889003,0.4886085,-0.031261217,0.27289206,0.6860847,-0.016219694,0.27071288,0.6173504,-0.023990802,0.2729013,0.57467955,-0.026644856,0.27724704,0.5347434,-0.028393023,open_palm
0.3003169,0.9060501,4.021146e-07,0.3695437,0.8723882,-0.021515654,0.43079183,0.80588245,-0.028215667,0.47858453,0.7580655,-0.03466955,0.5171236,0.73309743,-0.040452596,0.3848999,0.67448866,-0.0007270371,0.40330806,0.5916856,-0.010070642,0.40926802,0.54289615,-0.022565944,0.41381675,0.5001137,-0.032680158,0.347031,0.66213006,-0.0020319314,0.35795674,0.56832224,-0.008769744,0.3637769,0.511666,-0.020727238,0.36708674,0.46554035,-0.030397382,0.31038454,0.6673364,-0.007377031,0.31552187,0.58161914,-0.015298837,0.32181364,0.53174996,-0.024280839,0.3267456,0.48924232,-0.031255,0.27191386,0.6865215,-0.015719667,0.2695221,0.61834323,-0.023537183,0.2709746,0.5756947,-0.026375165,0.27437282,0.5358454,-0.028277654,open_palm
0.29905975,0.90657276,4.050771e-07,0.369285,0.87316203,-0.021152344,0.43099725,0.8056128,-0.026901772,0.47886774,0.7570786,-0.032442246,0.51678157,0.73250353,-0.03729001,0.38480246,0.67379975,0.0015833107,0.40294757,0.59108305,-0.006679353,0.40857914,0.54234403,-0.01882451,0.4128433,0.49971366,-0.028809493,0.346888,0.66139036,0.00048168792,0.3578209,0.567869,-0.0051223827,0.36364633,0.51131034,-0.016797747,0.36687955,0.46557164,-0.026328197,0.31016532,0.6665601,-0.004741618,0.31555414,0.58045805,-0.01179808,0.3217063,0.5306039,-0.02076083,0.32633302,0.48836267,-0.027789688,0.27152628,0.68582785,-0.01298757,0.2693426,0.61771554,-0.02023164,0.27063537,0.5754576,-0.02292449,0.27383223,0.5361737,-0.024746839,open_palm
0.29834795,0.9053417,4.0340106e-07,0.3681917,0.8725063,-0.022087647,0.43043625,0.8058925,-0.027782073,0.47883177,0.75571734,-0.033071734,0.516988,0.7289284,-0.037511222,0.38469338,0.67508256,0.0024382083,0.40362564,0.59258556,-0.005294877,0.40891,0.543973,-0.017127648,0.4126769,0.50164753,-0.026827818,0.34726498,0.6626006,0.0022814428,0.35954398,0.5697439,-0.002513974,0.36511874,0.5139411,-0.013655609,0.36798814,0.4689166,-0.022851152,0.3107933,0.66732925,-0.0022023076,0.31697437,0.58173347,-0.008548746,0.32297653,0.5330206,-0.016897965,0.32735932,0.4917786,-0.023554942,0.27201578,0.68545794,-0.009847459,0.27109635,0.61840457,-0.016369687,0.27267703,0.5767895,-0.018613257,0.27581304,0.5380236,-0.020176545,open_palm
0.29864308,0.9032811,3.9915875e-07,0.36818483,0.87198335,-0.021993404,0.43027684,0.8068739,-0.027105078,0.47896197,0.75712645,-0.031852685,0.51683265,0.7292018,-0.03551302,0.3863337,0.6786455,0.0049406113,0.40648586,0.5974497,-0.0018745885,0.41244024,0.54990673,-0.013141194,0.41636652,0.50918746,-0.02224007,0.34974018,0.6653379,0.0052893353,0.36371282,0.5741439,0.0017992499,0.37018302,0.5187093,-0.00845754,0.37379557,0.47490636,-0.0170723,0.3137644,0.66880727,0.001038156,0.3218872,0.58466977,-0.0041242973,0.32962847,0.5378263,-0.011666909,0.33562604,0.49948275,-0.01781519,0.27514797,0.68478775,-0.0065006847,0.27510417,0.618671,-0.012047664,0.27727205,0.57782936,-0.01386355,0.280894,0.540183,-0.015195754,open_palm
0.3031757,0.90115666,3.942157e-07,0.37246606,0.8704732,-0.021455493,0.43344578,0.80692965,-0.026853444,0.48037696,0.7580096,-0.031879477,0.51734173,0.72930807,-0.035872415,0.3872475,0.6787062,0.0033877534,0.40766457,0.59944165,-0.003973836,0.4142148,0.5528142,-0.015338449,0.41849244,0.51254606,-0.024499202,0.3510925,0.66501987,0.0033644529,0.36503544,0.5746808,-0.0009800545,0.37220994,0.5209255,-0.011464858,0.37632424,0.4784357,-0.020115446,0.3158476,0.6679809,-0.0009925917,0.32320932,0.58469766,-0.0069635524,0.33079758,0.53841496,-0.0147303045,0.33695605,0.5000282,-0.020944914,0.2783403,0.68388313,-0.008435065,0.27675712,0.6183183,-0.014673624,0.27930593,0.578081,-0.016726227,0.2840389,0.541186,-0.018139683,open_palm
0.30729607,0.8994762,3.6072151e-07,0.3760627,0.86966795,-0.017989416,0.43406576,0.80450416,-0.021396706,0.47760186,0.7560971,-0.024948888,0.512731,0.7328329,-0.027774394,0.38627362,0.6777629,0.005335435,0.40466708,0.5998227,-0.0009303245,0.4115445,0.55376947,-0.011438713,0.41647348,0.5142851,-0.020260463,0.3512207,0.66475403,0.0039443322,0.36309063,0.5750812,8.1758844e-05,0.37060145,0.5213607,-0.010016702,0.37522903,0.4789244,-0.018515207,0.31745163,0.66778386,-0.0013790218,0.3230905,0.5850372,-0.007038368,0.3307132,0.5375289,-0.015289306,0.33672985,0.49806863,-0.02199847,0.28173712,0.6835384,-0.009430828,0.27810064,0.61805934,-0.01562633,0.2797523,0.5771606,-0.018224388,0.28370702,0.5393989,-0.02026481,open_palm
0.31595045,0.8987342,3.2543002e-07,0.38025072,0.8672849,-0.014391125,0.43082994,0.80202866,-0.016591648,0.46933296,0.75236094,-0.019622223,0.5010947,0.72494054,-0.021904336,0.38207662,0.6769583,0.008388284,0.39725587,0.6013949,0.0024046453,0.40340248,0.5567025,-0.0078193145,0.40751946,0.5185468,-0.016375499,0.34811622,0.66448355,0.005161045,0.35679895,0.57521653,0.0014605955,0.36401612,0.5222838,-0.008147428,0.36877605,0.4804194,-0.016272586,0.31605548,0.6683334,-0.0018076282,0.318012,0.5853277,-0.0073674913,0.32508674,0.53772074,-0.015069203,0.3314096,0.49820742,-0.021423193,0.28337908,0.6852368,-0.011220477,0.27674854,0.6189174,-0.017643362,0.2778365,0.5769266,-0.020298865,0.2823956,0.5381449,-0.022404524,open_palm
0.319462,0.89700353,2.961309e-07,0.38296112,0.86397284,-0.009578672,0.42836532,0.79809713,-0.009044198,0.46116078,0.7489486,-0.010320111,0.48961687,0.72380865,-0.011138438,0.37613133,0.67472154,0.014650753,0.38744706,0.6000724,0.01048555,0.39165476,0.5569519,0.0011488725,0.39373598,0.52005005,-0.0068684947,0.343395,0.6646933,0.0095606325,0.34894025,0.5763643,0.007813116,0.35455057,0.52421206,-0.0010327674,0.35790896,0.4832588,-0.008852268,0.31268314,0.6700283,0.00095558213,0.3117566,0.58772624,-0.0028819686,0.31718674,0.5400809,-0.01009985,0.3219224,0.50058097,-0.016404696,0.28155276,0.6881618,-0.00975828,0.27272713,0.6219827,-0.014578159,0.2730816,0.580675,-0.016366728,0.27700236,0.5426018,-0.018181263,open_palm
0.32009944,0.8949538,3.0618074e-07,0.3842022,0.86268085,-0.0098676635,0.43004382,0.79685587,-0.008627457,0.46350735,0.7477797,-0.009098034,0.49161512,0.72521627,-0.009169579,0.37341768,0.67628735,0.016242018,0.3840707,0.60235554,0.0133748185,0.38720113,0.56033385,0.005096716,0.3883114,0.5248273,-0.002262937,0.34129602,0.667297,0.011628953,0.34578133,0.5794898,0.010580136,0.35006827,0.5266449,0.0024764552,0.35246104,0.4865201,-0.004763264,0.31081057,0.672853,0.003264821,0.30947018,0.5901464,-0.00041112243,0.31419274,0.5428014,-0.007928567,0.31831622,0.50407666,-0.014297053,0.27900988,0.690706,-0.0072637107,0.2696355,0.62527794,-0.011882818,0.268818,0.58423084,-0.014065819,0.2716584,0.54628825,-0.01626749,open_palm
0.3212885,0.8926184,2.9981916e-07,0.385931,0.8587617,-0.009337395,0.43027145,0.7967051,-0.007771491,0.4632569,0.74876356,-0.008058653,0.4909497,0.7243992,-0.007870581,0.3726096,0.6795203,0.019558474,0.38120532,0.6077895,0.018225733,0.38291228,0.5679811,0.010717171,0.38288283,0.53377473,0.0040321727,0.34006694,0.6712539,0.0155805545,0.3428654,0.5855532,0.016422117,0.3453479,0.53547406,0.009274922,0.34666103,0.49777478,0.0027463809,0.30906922,0.6765231,0.007769163,0.3070683,0.596405,0.0057238364,0.31073302,0.5517658,-0.0006732054,0.31413814,0.5159099,-0.006190934,0.27695182,0.693361,-0.002215916,0.26760632,0.63019866,-0.0051057343,0.2665494,0.5917217,-0.0059301695,0.26922274,0.55655456,-0.007094002,open_palm
0.31920207,0.88977766,3.3393508e-07,0.38520116,0.8573529,-0.010795553,0.43168277,0.79806465,-0.009375327,0.46649563,0.749359,-0.009364326,0.49505988,0.72308016,-0.008434969,0.37440622,0.68283,0.021915521,0.38321322,0.613373,0.022777798,0.38454765,0.57493114,0.01673875,0.38377145,0.5421821,0.011315113,0.34097704,0.6743098,0.019815069,0.34456268,0.5925546,0.023629561,0.34639993,0.54449916,0.018535577,0.34669986,0.5084016,0.0136079015,0.3091911,0.67861474,0.013564955,0.30769113,0.6028962,0.014049089,0.31161103,0.56201255,0.009611337,0.31508374,0.5298611,0.0056730155,0.2757024,0.6935939,0.0048458744,0.26706198,0.6336317,0.004402783,0.26601994,0.59773546,0.0052221697,0.2686381,0.56573457,0.005480113,open_palm
0.3185963,0.88884103,3.672713e-07,0.38592538,0.85649836,-0.012877731,0.43348145,0.7987373,-0.0117031075,0.46832883,0.7511674,-0.011333239,0.49717098,0.7237463,-0.010036504,0.37644848,0.6852911,0.022145731,0.38587376,0.61740065,0.023917768,0.387487,0.57917774,0.018082686,0.38699338,0.5474663,0.012847282,0.34230113,0.67698956,0.021757644,0.3462181,0.59687644,0.027304858,0.3485299,0.5497095,0.022153534,0.3493604,0.5141852,0.016870782,0.30993193,0.6814772,0.016997566,0.30957898,0.6076888,0.018228155,0.31323713,0.56884557,0.012823768,0.31611297,0.5378195,0.008080655,0.2755965,0.6957195,0.009711009,0.2682729,0.63775,0.008944387,0.26801595,0.6030698,0.008690688,0.27106652,0.5716469,0.0082183,open_palm
0.31635332,0.88836205,4.0371242e-07,0.3851936,0.85646105,-0.013808467,0.4331116,0.8004618,-0.012205156,0.46875995,0.75355816,-0.011239738,0.4974984,0.7258082,-0.009065095,0.37823644,0.68838173,0.02665057,0.38814408,0.6215737,0.03155032,0.38972825,0.5839352,0.027519312,0.388775,0.55308115,0.023462344,0.34354433,0.67971206,0.027576964,0.3484992,0.60143286,0.036855824,0.35084018,0.555605,0.033534206,0.35173255,0.52076596,0.029441878,0.31091705,0.68326074,0.023680348,0.31181583,0.6118398,0.027837912,0.3161769,0.57406783,0.023346782,0.3195877,0.5435106,0.019004842,0.27597648,0.69520324,0.017006766,0.26911154,0.6395692,0.01834441,0.2693478,0.6065678,0.018697198,0.27328813,0.5766779,0.018550359,open_palm
0.31492013,0.8891573,4.3505796e-07,0.3846243,0.8560578,-0.013876672,0.4320122,0.8002598,-0.011445061,0.46778783,0.75498915,-0.009666986,0.49673468,0.7284937,-0.0066182422,0.37857175,0.690784,0.03038178,0.38919383,0.6255654,0.037260864,0.39129773,0.5886648,0.034224655,0.39056152,0.5588449,0.03079131,0.3433064,0.6823379,0.031920362,0.34969753,0.60565096,0.04320536,0.352665,0.56095505,0.040531415,0.35404122,0.5271555,0.036961682,0.3104168,0.6858856,0.02837585,0.31215703,0.6151267,0.033715066,0.31743523,0.57806903,0.02912949,0.32173902,0.54831713,0.024812544,0.27499846,0.6973098,0.022006754,0.26923573,0.64243615,0.023842188,0.27006945,0.60988444,0.02392919,0.27481696,0.5809498,0.02370792,open_palm
0.3129139,0.88800937,4.6213904e-07,0.3838601,0.8553473,-0.012940058,0.43127033,0.7995595,-0.009408597,0.4676493,0.7551197,-0.0068337196,0.49656957,0.72970486,-0.0029629704,0.377566,0.6924256,0.034935325,0.3882637,0.627807,0.044546172,0.390575,0.59175926,0.043360546,0.39005318,0.563136,0.04129782,0.34192395,0.6841094,0.03690962,0.3486111,0.6094704,0.05159039,0.35148942,0.56616545,0.050992787,0.35336512,0.53330576,0.0490348,0.3092351,0.68719274,0.03367517,0.3113857,0.618587,0.042153984,0.31673825,0.58299017,0.03976437,0.32118985,0.5545026,0.03695773,0.27403268,0.697695,0.027457574,0.26828894,0.6446868,0.03172459,0.2685668,0.6129687,0.033402633,0.27254176,0.5851782,0.03450312,open_palm
0.31242856,0.8852638,4.3783822e-07,0.3819288,0.8545178,-0.014862915,0.43051502,0.79965085,-0.013797117,0.46669158,0.75413465,-0.013106485,0.4946661,0.7268325,-0.011091668,0.37698284,0.6941586,0.026119381,0.3879853,0.63065,0.03148793,0.39014578,0.59406567,0.02840732,0.3897454,0.5657459,0.025483027,0.34099925,0.6851909,0.028447166,0.347628,0.6108642,0.038829703,0.3503144,0.56878763,0.037263643,0.3523984,0.5357829,0.035024226,0.3079658,0.6872729,0.025910322,0.30929634,0.6185477,0.031104222,0.31411526,0.58323455,0.028682917,0.31856975,0.5552677,0.026229482,0.27294093,0.6974274,0.020441514,0.26676053,0.64485806,0.022605693,0.26698038,0.6130128,0.024053387,0.27085638,0.5856689,0.025284858,open_palm
0.31022632,0.88424134,4.514404e-07,0.38055828,0.8532352,-0.015102579,0.4296171,0.8000795,-0.013671403,0.46604896,0.7540107,-0.012669233,0.49411613,0.7254137,-0.010339857,0.3762612,0.6952411,0.028959986,0.387458,0.631948,0.035636846,0.38964224,0.59598565,0.032930765,0.389107,0.5678137,0.030095886,0.34029886,0.68623424,0.031650174,0.3475664,0.6123257,0.043323696,0.35049132,0.5700978,0.04159249,0.35289326,0.53741896,0.038955625,0.30717605,0.68802893,0.0292634,0.30984554,0.6202403,0.035481278,0.31524992,0.5855022,0.03276193,0.3202399,0.55813897,0.029832827,0.27153584,0.6973677,0.023866799,0.26625752,0.6452539,0.02678042,0.26698768,0.61386365,0.028179277,0.27144447,0.58686686,0.029137185,open_palm
0.30807418,0.88492066,4.3479344e-07,0.37834352,0.8541249,-0.015672205,0.42834938,0.8003718,-0.015180623,0.46521345,0.75383174,-0.015044003,0.49401474,0.72476393,-0.013625749,0.37596345,0.6964159,0.025840301,0.38795233,0.6332123,0.03035611,0.39058146,0.5967933,0.026431503,0.39049524,0.5684298,0.022820605,0.34028062,0.68682075,0.028193165,0.34842557,0.6127371,0.037427865,0.3515028,0.5706413,0.034404017,0.35397288,0.53750503,0.030907717,0.30713424,0.68832064,0.025586015,0.31067595,0.62006974,0.029795526,0.3159388,0.58508813,0.02627129,0.3210747,0.55766547,0.022864472,0.2713557,0.697889,0.020037834,0.26659966,0.64556503,0.021616075,0.26762915,0.6137961,0.022474997,0.27218524,0.58659065,0.023058992,open_palm
0.30491152,0.88338214,4.3738797e-07,0.37614647,0.85329705,-0.01600023,0.42800546,0.7997864,-0.015882757,0.46562237,0.752599,-0.016031163,0.49471718,0.7228193,-0.01504663,0.37684068,0.6967251,0.024282554,0.3897156,0.6327399,0.027824331,0.3925045,0.5950862,0.023083845,0.39244044,0.5656539,0.0187292,0.34105045,0.6867767,0.026507957,0.35039297,0.61289483,0.034260727,0.35388872,0.5702776,0.029642988,0.3567374,0.5368175,0.024803301,0.30742627,0.6878495,0.023924073,0.31204236,0.62005794,0.027103582,0.31778568,0.5848309,0.0224593,0.32345158,0.55771005,0.018058471,0.27093992,0.69727147,0.018472116,0.26759362,0.6452464,0.019541549,0.26924825,0.61321074,0.019896856,0.2741881,0.5860338,0.019875588,open_palm
0.30201888,0.88357687,4.6509822e-07,0.37410736,0.8528212,-0.017124226,0.42834684,0.7988442,-0.017598705,0.46750242,0.7507074,-0.018007144,0.4975803,0.72026455,-0.017242722,0.37826532,0.6951799,0.0232419,0.39287847,0.6288905,0.027268864,0.39612857,0.5904382,0.022710001,0.39666322,0.55943036,0.018257245,0.34234616,0.6848999,0.02597442,0.3527943,0.6097223,0.034150735,0.35712317,0.56606776,0.029080343,0.36036113,0.53225034,0.023865145,0.30844587,0.686242,0.02398957,0.31400993,0.617393,0.027645605,0.32056546,0.5809902,0.022591313,0.32663262,0.5527378,0.017820023,0.27169454,0.69633776,0.019109312,0.2696967,0.64335245,0.02011858,0.2719982,0.6109501,0.020210931,0.27732548,0.5835061,0.02015271,open_palm
0.2996997,0.8836396,4.9188196e-07,0.37187713,0.8537865,-0.019630147,0.42752436,0.7980423,-0.02131481,0.46795,0.74979484,-0.022442881,0.49952364,0.7190008,-0.022382025,0.37926492,0.69405854,0.019827954,0.39561924,0.6262532,0.023456646,0.3996928,0.5864467,0.018772278,0.4006769,0.5537052,0.0140640335,0.34355792,0.68289644,0.023296647,0.35544163,0.606482,0.031135311,0.36054268,0.56205153,0.026050566,0.36363354,0.5281924,0.020958748,0.30932674,0.6839314,0.022025313,0.31627354,0.6134623,0.025452882,0.32353395,0.57559144,0.020621039,0.32968706,0.5456626,0.016097115,0.27222967,0.69452447,0.017661287,0.27142262,0.64041257,0.018156553,0.27403215,0.607726,0.01835892,0.27894005,0.57994354,0.018611845,open_palm
0.29636255,0.88419014,5.339e-07,0.37083572,0.8532557,-0.02015295,0.42680594,0.799418,-0.02205935,0.4680859,0.7505636,-0.023809668,0.50097984,0.7190201,-0.024426391,0.37992328,0.6951068,0.025604533,0.3971857,0.62681645,0.031039737,0.4017822,0.5872125,0.026418148,0.40309948,0.5547601,0.021456085,0.34405214,0.68451756,0.029477023,0.3564988,0.6083996,0.03905177,0.36210886,0.5627894,0.03298697,0.36627004,0.5279669,0.026786327,0.30936456,0.6856961,0.02818689,0.3172125,0.6157071,0.03347666,0.32535902,0.5783577,0.028056141,0.33268934,0.54934824,0.022668967,0.2717976,0.6961553,0.02355834,0.2732118,0.6428462,0.025936026,0.27661183,0.61036235,0.026321763,0.28207368,0.5834472,0.026230972,open_palm
0.29370347,0.882455,5.2929585e-07,0.36794674,0.85316247,-0.020123087,0.4250062,0.8009876,-0.022383379,0.4669956,0.75296474,-0.024490733,0.5003332,0.72132546,-0.025548005,0.3805024,0.69755733,0.024361733,0.39839193,0.6295248,0.029499583,0.40343747,0.58960456,0.024794247,0.4053156,0.55651,0.019695459,0.3449053,0.68572015,0.028073054,0.3584539,0.60985637,0.037444647,0.36436576,0.5649251,0.031373218,0.36890623,0.53040904,0.025102686,0.3101288,0.68583333,0.026786985,0.3192537,0.61649215,0.032398004,0.32773122,0.5795312,0.027656734,0.33540285,0.55081964,0.022557585,0.2723055,0.6957123,0.022146707,0.27440444,0.6433705,0.025112582,0.27842492,0.61167675,0.02629789,0.28399476,0.5858294,0.0267102,open_palm
